"id_store","id_date","id_product","id_client","id_sale","quantity","discount_percent","name","age","gender","city.x","segment","product_name","category","unit_price","production_cost","margin","margin_rate","date","year","month","month_name","day","weekday","store_name","city.y","surface_m2","price_before_discount","discount_amount","total_amount","total_cost","net_profit","z_score"
2,5,31,206,1038,2,0,"Client 0206",25,"F","Alger","Economy","Product 031","Sports",22568.65,19455.89,3112.76,13.79,2023-01-05,2023,1,"janvier",5,"jeudi","Store North","Oran",800,45137.3,0,45137.3,38911.78,6225.52,0.547707252777208
2,670,15,68,1392,3,0,"Client 0068",51,"F","Oran","Standard","Product 015","Food",8812.57,5897.24,2915.33,33.08,2024-10-31,2024,10,"octobre",31,"jeudi","Store North","Oran",800,26437.71,0,26437.71,17691.72,8745.99,-0.207532490795532
2,5,32,22,187,3,5,"Client 0022",45,"M","Oran","Standard","Product 032","Clothing",16240.74,5230.82,11009.92,67.79,2023-01-05,2023,1,"janvier",5,"jeudi","Store North","Oran",800,48722.22,2436.111,46286.109,15692.46,30593.649,0.594105393836667
2,438,45,300,1238,1,5,"Client 0300",42,"F","Blida","Standard","Product 045","Sports",27863.09,14779.69,13083.4,46.96,2024-03-13,2024,3,"mars",13,"mercredi","Store North","Oran",800,27863.09,1393.1545,26469.9355,14779.69,11690.2455,-0.206230966090631
2,6,30,231,748,1,0,"Client 0231",60,"F","Constantine","Economy","Product 030","Clothing",2144.57,17875.92,-15731.35,-733.54,2023-01-06,2023,1,"janvier",6,"vendredi","Store North","Oran",800,2144.57,0,2144.57,17875.92,-15731.35,-1.18868474195059
2,126,28,18,573,1,0,"Client 0018",47,"M","Constantine","Economy","Product 028","Home",5460,7330.41,-1870.41,-34.26,2023-05-06,2023,5,"mai",6,"samedi","Store North","Oran",800,5460,0,5460,7330.41,-1870.41,-1.05478103053054
2,671,38,147,1398,1,0,"Client 0147",66,"M","Constantine","Standard","Product 038","Sports",10903.83,8936.47,1967.36,18.04,2024-11-01,2024,11,"novembre",1,"vendredi","Store North","Oran",800,10903.83,0,10903.83,8936.47,1967.36,-0.834915419934069
2,397,28,144,1961,1,0,"Client 0144",66,"F","Alger","Standard","Product 028","Home",5460,7330.41,-1870.41,-34.26,2024-02-01,2024,2,"février",1,"jeudi","Store North","Oran",800,5460,0,5460,7330.41,-1870.41,-1.05478103053054
2,527,40,92,89,5,20,"Client 0092",32,"M","Blida","Standard","Product 040","Food",16673.35,5967.78,10705.57,64.21,2024-06-10,2024,6,"juin",10,"lundi","Store North","Oran",800,83366.75,16673.35,66693.4,29838.9,36854.5,1.4183158295657
2,8,12,259,1461,2,10,"Client 0259",48,"F","Alger","Economy","Product 012","Sports",4326.53,9151.69,-4825.16,-111.52,2023-01-08,2023,1,"janvier",8,"dimanche","Store North","Oran",800,8653.06,865.306,7787.754,18303.38,-10515.626,-0.960767614511232
2,672,37,217,1042,1,5,"Client 0217",50,"F","Alger","Economy","Product 037","Sports",27782.6,2754.9,25027.7,90.08,2024-11-02,2024,11,"novembre",2,"samedi","Store North","Oran",800,27782.6,1389.13,26393.47,2754.9,23638.57,-0.209319257577887
2,8,11,7,1476,3,15,"Client 0007",48,"M","Blida","Economy","Product 011","Sports",28466.3,10520.7,17945.6,63.04,2023-01-08,2023,1,"janvier",8,"dimanche","Store North","Oran",800,85398.9,12809.835,72589.065,31562.1,41026.965,1.65643016912024
2,48,44,77,1370,3,5,"Client 0077",61,"M","Blida","Economy","Product 044","Clothing",29953.88,9571.22,20382.66,68.05,2023-02-17,2023,2,"février",17,"vendredi","Store North","Oran",800,89861.64,4493.082,85368.558,28713.66,56654.898,2.17256881260439
2,130,31,182,381,3,0,"Client 0182",44,"M","Blida","Standard","Product 031","Sports",22568.65,19455.89,3112.76,13.79,2023-05-10,2023,5,"mai",10,"mercredi","Store North","Oran",800,67705.95,0,67705.95,58367.67,9338.28000000001,1.45921073701311
2,529,18,46,1309,2,0,"Client 0046",42,"F","Blida","Standard","Product 018","Food",3646.44,6024.62,-2378.18,-65.22,2024-06-12,2024,6,"juin",12,"mercredi","Store North","Oran",800,7292.88,0,7292.88,12049.24,-4756.36,-0.980754604218536
2,400,29,214,1117,5,10,"Client 0214",18,"M","Constantine","Economy","Product 029","Clothing",18101.51,10541.5,7560.01,41.76,2024-02-04,2024,2,"février",4,"dimanche","Store North","Oran",800,90507.55,9050.755,81456.795,52707.5,28749.295,2.01458038157262
2,51,26,39,607,2,0,"Client 0039",31,"M","Oran","Economy","Product 026","Food",19716.38,6908.93,12807.45,64.96,2023-02-20,2023,2,"février",20,"lundi","Store North","Oran",800,39432.76,0,39432.76,13817.86,25614.9,0.317312076904345
2,442,23,271,668,3,0,"Client 0271",53,"F","Constantine","Premium","Product 023","Clothing",23975.69,10250.79,13724.9,57.25,2024-03-17,2024,3,"mars",17,"dimanche","Store North","Oran",800,71927.07,0,71927.07,30752.37,41174.7,1.62969349018523
2,264,11,131,120,2,15,"Client 0131",25,"F","Blida","Standard","Product 011","Sports",28466.3,10520.7,17945.6,63.04,2023-09-21,2023,9,"septembre",21,"jeudi","Store North","Oran",800,56932.6,8539.89,48392.71,21041.4,27351.31,0.679186874181962
2,401,1,116,577,3,20,"Client 0116",18,"M","Blida","Standard","Product 001","Home",15928.59,16879.08,-950.490000000002,-5.97,2024-02-05,2024,2,"février",5,"lundi","Store North","Oran",800,47785.77,9557.154,38228.616,50637.24,-12408.624,0.268679063785626
2,444,31,81,328,1,0,"Client 0081",21,"M","Alger","Standard","Product 031","Sports",22568.65,19455.89,3112.76,13.79,2024-03-19,2024,3,"mars",19,"mardi","Store North","Oran",800,22568.65,0,22568.65,19455.89,3112.76,-0.363796231458698
2,133,18,233,872,3,5,"Client 0233",37,"F","Annaba","Standard","Product 018","Food",3646.44,6024.62,-2378.18,-65.22,2023-05-13,2023,5,"mai",13,"samedi","Store North","Oran",800,10939.32,546.966,10392.354,18073.86,-7681.506,-0.855572931841208
2,12,12,119,1321,1,0,"Client 0119",36,"M","Alger","Standard","Product 012","Sports",4326.53,9151.69,-4825.16,-111.52,2023-01-12,2023,1,"janvier",12,"jeudi","Store North","Oran",800,4326.53,0,4326.53,9151.69,-4825.16,-1.10055965948162
2,401,14,113,1063,3,0,"Client 0113",29,"M","Blida","Standard","Product 014","Home",28994.61,17625.51,11369.1,39.21,2024-02-05,2024,2,"février",5,"lundi","Store North","Oran",800,86983.83,0,86983.83,52876.53,34107.3,2.23780647883558
2,12,2,69,81,2,15,"Client 0069",47,"F","Alger","Economy","Product 002","Sports",9537.28,6046.58,3490.7,36.6,2023-01-12,2023,1,"janvier",12,"jeudi","Store North","Oran",800,19074.56,2861.184,16213.376,12093.16,4120.216,-0.620473276575436
2,12,33,69,217,2,0,"Client 0069",47,"F","Alger","Economy","Product 033","Clothing",21835.99,9599.78,12236.21,56.04,2023-01-12,2023,1,"janvier",12,"jeudi","Store North","Oran",800,43671.98,0,43671.98,19199.56,24472.42,0.488525853556583
2,181,35,286,183,1,5,"Client 0286",34,"F","Annaba","Standard","Product 035","Electronics",20661.74,8398.98,12262.76,59.35,2023-06-30,2023,6,"juin",30,"vendredi","Store North","Oran",800,20661.74,1033.087,19628.653,8398.98,11229.673,-0.482536940767545
2,266,45,76,591,1,20,"Client 0076",35,"M","Alger","Standard","Product 045","Sports",27863.09,14779.69,13083.4,46.96,2023-09-23,2023,9,"septembre",23,"samedi","Store North","Oran",800,27863.09,5572.618,22290.472,14779.69,7510.782,-0.375031294975469
2,532,4,279,155,1,15,"Client 0279",26,"M","Blida","Standard","Product 004","Electronics",10834.96,7384.63,3450.33,31.84,2024-06-15,2024,6,"juin",15,"samedi","Store North","Oran",800,10834.96,1625.244,9209.716,7384.63,1825.086,-0.90333735982382
2,402,43,263,156,1,0,"Client 0263",48,"M","Blida","Standard","Product 043","Food",10967.98,5084.44,5883.54,53.64,2024-02-06,2024,2,"février",6,"mardi","Store North","Oran",800,10967.98,0,10967.98,5084.44,5883.54,-0.832324527323579
2,182,48,223,38,4,15,"Client 0223",42,"F","Alger","Premium","Product 048","Sports",27799.66,5750.9,22048.76,79.31,2023-07-01,2023,7,"juillet",1,"samedi","Store North","Oran",800,111198.64,16679.796,94518.844,23003.6,71515.244,2.54213090740204
2,136,39,9,223,1,10,"Client 0009",22,"M","Blida","Premium","Product 039","Food",22452.53,14830.04,7622.49,33.95,2023-05-16,2023,5,"mai",16,"mardi","Store North","Oran",800,22452.53,2245.253,20207.277,14830.04,5377.237,-0.459167452913264
2,534,15,178,377,1,0,"Client 0178",42,"M","Annaba","Standard","Product 015","Food",8812.57,5897.24,2915.33,33.08,2024-06-17,2024,6,"juin",17,"lundi","Store North","Oran",800,8812.57,0,8812.57,5897.24,2915.33,-0.919377307394913
2,136,33,1,560,1,20,"Client 0001",55,"F","Constantine","Premium","Product 033","Clothing",21835.99,9599.78,12236.21,56.04,2023-05-16,2023,5,"mai",16,"mardi","Store North","Oran",800,21835.99,4367.198,17468.792,9599.78,7869.012,-0.569769487994129
2,183,18,275,188,1,15,"Client 0275",49,"F","Alger","Standard","Product 018","Food",3646.44,6024.62,-2378.18,-65.22,2023-07-02,2023,7,"juillet",2,"dimanche","Store North","Oran",800,3646.44,546.966,3099.474,6024.62,-2925.146,-1.15011804331728
2,184,31,274,1913,1,0,"Client 0274",28,"M","Annaba","Standard","Product 031","Sports",22568.65,19455.89,3112.76,13.79,2023-07-03,2023,7,"juillet",3,"lundi","Store North","Oran",800,22568.65,0,22568.65,19455.89,3112.76,-0.363796231458698
2,57,26,258,242,2,0,"Client 0258",38,"F","Annaba","Standard","Product 026","Food",19716.38,6908.93,12807.45,64.96,2023-02-26,2023,2,"février",26,"dimanche","Store North","Oran",800,39432.76,0,39432.76,13817.86,25614.9,0.317312076904345
2,405,34,179,1251,4,5,"Client 0179",51,"M","Alger","Economy","Product 034","Clothing",19356.27,13165.48,6190.79,31.98,2024-02-09,2024,2,"février",9,"vendredi","Store North","Oran",800,77425.08,3871.254,73553.826,52661.92,20891.906,1.69539497263995
2,406,1,36,1458,2,10,"Client 0036",46,"F","Constantine","Standard","Product 001","Home",15928.59,16879.08,-950.490000000002,-5.97,2024-02-10,2024,2,"février",10,"samedi","Store North","Oran",800,31857.18,3185.718,28671.462,33758.16,-5086.698,-0.117315631084431
2,59,20,118,556,1,5,"Client 0118",48,"F","Blida","Premium","Product 020","Food",19996.1,1471.53,18524.57,92.64,2023-02-28,2023,2,"février",28,"mardi","Store North","Oran",800,19996.1,999.805,18996.295,1471.53,17524.765,-0.508076639432926
2,17,40,211,1551,2,20,"Client 0211",30,"M","Annaba","Premium","Product 040","Food",16673.35,5967.78,10705.57,64.21,2023-01-17,2023,1,"janvier",17,"mardi","Store North","Oran",800,33346.7,6669.34,26677.36,11935.56,14741.8,-0.197853497590482
2,17,27,87,1095,2,0,"Client 0087",37,"M","Blida","Standard","Product 027","Sports",11158.27,8427.43,2730.84,24.47,2023-01-17,2023,1,"janvier",17,"mardi","Store North","Oran",800,22316.54,0,22316.54,16854.86,5461.68,-0.373978459611942
2,17,49,298,1114,3,0,"Client 0298",22,"M","Annaba","Standard","Product 049","Food",5361.36,10372.93,-5011.57,-93.48,2023-01-17,2023,1,"janvier",17,"mardi","Store North","Oran",800,16084.08,0,16084.08,31118.79,-15034.71,-0.625695288281841
2,684,9,227,958,3,0,"Client 0227",39,"F","Alger","Premium","Product 009","Food",6762.86,18014.27,-11251.41,-166.37,2024-11-14,2024,11,"novembre",14,"jeudi","Store North","Oran",800,20288.58,0,20288.58,54042.81,-33754.23,-0.455883784294236
2,140,37,50,908,2,5,"Client 0050",69,"M","Annaba","Standard","Product 037","Sports",27782.6,2754.9,25027.7,90.08,2023-05-20,2023,5,"mai",20,"samedi","Store North","Oran",800,55565.2,2778.26,52786.94,5509.8,47277.14,0.856661200538831
2,316,37,217,1221,1,5,"Client 0217",50,"F","Alger","Economy","Product 037","Sports",27782.6,2754.9,25027.7,90.08,2023-11-12,2023,11,"novembre",12,"dimanche","Store North","Oran",800,27782.6,1389.13,26393.47,2754.9,23638.57,-0.209319257577887
2,685,48,74,1,2,0,"Client 0074",41,"F","Alger","Premium","Product 048","Sports",27799.66,5750.9,22048.76,79.31,2024-11-15,2024,11,"novembre",15,"vendredi","Store North","Oran",800,55599.32,0,55599.32,11501.8,44097.52,0.970247709656362
2,271,45,98,408,2,0,"Client 0098",22,"F","Annaba","Economy","Product 045","Sports",27863.09,14779.69,13083.4,46.96,2023-09-28,2023,9,"septembre",28,"jeudi","Store North","Oran",800,55726.18,0,55726.18,29559.38,26166.8,0.975371336103233
2,410,44,239,118,2,0,"Client 0239",41,"F","Constantine","Standard","Product 044","Clothing",29953.88,9571.22,20382.66,68.05,2024-02-14,2024,2,"février",14,"mercredi","Store North","Oran",800,59907.76,0,59907.76,19142.44,40765.32,1.1442571462696
2,144,14,215,1528,2,0,"Client 0215",50,"F","Blida","Economy","Product 014","Home",28994.61,17625.51,11369.1,39.21,2023-05-24,2023,5,"mai",24,"mercredi","Store North","Oran",800,57989.22,0,57989.22,35251.02,22738.2,1.06677108065885
2,19,11,86,1399,2,0,"Client 0086",57,"M","Alger","Economy","Product 011","Sports",28466.3,10520.7,17945.6,63.04,2023-01-19,2023,1,"janvier",19,"jeudi","Store North","Oran",800,56932.6,0,56932.6,21041.4,35891.2,1.02409627239547
2,687,33,163,917,3,0,"Client 0163",40,"F","Constantine","Economy","Product 033","Clothing",21835.99,9599.78,12236.21,56.04,2024-11-17,2024,11,"novembre",17,"dimanche","Store North","Oran",800,65507.97,0,65507.97,28799.34,36708.63,1.37043863818218
2,540,2,22,1116,2,20,"Client 0022",45,"M","Oran","Standard","Product 002","Sports",9537.28,6046.58,3490.7,36.6,2024-06-23,2024,6,"juin",23,"dimanche","Store North","Oran",800,19074.56,3814.912,15259.648,12093.16,3166.488,-0.658992478876563
2,21,8,113,1056,1,10,"Client 0113",29,"M","Blida","Standard","Product 008","Clothing",1306.33,9455.26,-8148.93,-623.8,2023-01-21,2023,1,"janvier",21,"samedi","Store North","Oran",800,1306.33,130.633,1175.697,9455.26,-8279.563,-1.22781562108081
2,412,34,13,1749,5,20,"Client 0013",52,"F","Annaba","Standard","Product 034","Clothing",19356.27,13165.48,6190.79,31.98,2024-02-16,2024,2,"février",16,"vendredi","Store North","Oran",800,96781.35,19356.27,77425.08,65827.4,11597.68,1.85174732465755
2,233,22,86,1712,1,5,"Client 0086",57,"M","Alger","Economy","Product 022","Electronics",16154.13,13103.16,3050.97,18.89,2023-08-21,2023,8,"août",21,"lundi","Store North","Oran",800,16154.13,807.7065,15346.4235,13103.16,2243.2635,-0.655487786721901
2,145,22,292,200,4,5,"Client 0292",52,"M","Blida","Economy","Product 022","Electronics",16154.13,13103.16,3050.97,18.89,2023-05-25,2023,5,"mai",25,"jeudi","Store North","Oran",800,64616.52,3230.826,61385.694,52412.64,8973.054,1.20394800019621
2,21,36,297,405,1,0,"Client 0297",60,"M","Constantine","Standard","Product 036","Electronics",7689.72,12203.3,-4513.58,-58.7,2023-01-21,2023,1,"janvier",21,"samedi","Store North","Oran",800,7689.72,0,7689.72,12203.3,-4513.58,-0.964727015386941
2,322,28,98,1845,2,0,"Client 0098",22,"F","Annaba","Economy","Product 028","Home",5460,7330.41,-1870.41,-34.26,2023-11-18,2023,11,"novembre",18,"samedi","Store North","Oran",800,10920,0,10920,14660.82,-3740.82,-0.834262345366468
2,21,5,191,801,2,0,"Client 0191",31,"M","Annaba","Economy","Product 005","Sports",23174.42,11332.25,11842.17,51.1,2023-01-21,2023,1,"janvier",21,"samedi","Store North","Oran",800,46348.84,0,46348.84,22664.5,23684.34,0.596638975821837
2,99,5,182,1443,2,0,"Client 0182",44,"M","Blida","Standard","Product 005","Sports",23174.42,11332.25,11842.17,51.1,2023-04-09,2023,4,"avril",9,"dimanche","Store North","Oran",800,46348.84,0,46348.84,22664.5,23684.34,0.596638975821837
2,22,28,209,813,4,0,"Client 0209",53,"F","Constantine","Premium","Product 028","Home",5460,7330.41,-1870.41,-34.26,2023-01-22,2023,1,"janvier",22,"dimanche","Store North","Oran",800,21840,0,21840,29321.64,-7481.64,-0.393224975038332
2,323,14,56,1495,2,5,"Client 0056",18,"M","Annaba","Standard","Product 014","Home",28994.61,17625.51,11369.1,39.21,2023-11-19,2023,11,"novembre",19,"dimanche","Store North","Oran",800,57989.22,2899.461,55089.759,35251.02,19838.739,0.949667540841181
2,691,44,108,1487,3,15,"Client 0108",57,"M","Blida","Premium","Product 044","Clothing",29953.88,9571.22,20382.66,68.05,2024-11-21,2024,11,"novembre",21,"jeudi","Store North","Oran",800,89861.64,13479.246,76382.394,28713.66,47668.734,1.80963528330976
2,277,13,3,232,2,5,"Client 0003",38,"F","Annaba","Standard","Product 013","Food",29459.03,13790.59,15668.44,53.19,2023-10-04,2023,10,"octobre",4,"mercredi","Store North","Oran",800,58918.06,2945.903,55972.157,27581.18,28390.977,0.985305864422024
2,277,45,251,1515,1,5,"Client 0251",66,"F","Blida","Premium","Product 045","Sports",27863.09,14779.69,13083.4,46.96,2023-10-04,2023,10,"octobre",4,"mercredi","Store North","Oran",800,27863.09,1393.1545,26469.9355,14779.69,11690.2455,-0.206230966090631
2,25,37,296,1490,2,0,"Client 0296",51,"F","Constantine","Premium","Product 037","Sports",27782.6,2754.9,25027.7,90.08,2023-01-25,2023,1,"janvier",25,"mercredi","Store North","Oran",800,55565.2,0,55565.2,5509.8,50055.4,0.968869669814275
2,691,35,53,636,3,5,"Client 0053",30,"F","Constantine","Standard","Product 035","Electronics",20661.74,8398.98,12262.76,59.35,2024-11-21,2024,11,"novembre",21,"jeudi","Store North","Oran",800,61985.22,3099.261,58885.959,25196.94,33689.019,1.10298860908657
2,327,33,188,394,2,15,"Client 0188",35,"F","Blida","Economy","Product 033","Clothing",21835.99,9599.78,12236.21,56.04,2023-11-23,2023,11,"novembre",23,"jeudi","Store North","Oran",800,43671.98,6550.797,37121.183,19199.56,17921.623,0.223952018168905
2,547,40,274,1058,2,0,"Client 0274",28,"M","Annaba","Standard","Product 040","Food",16673.35,5967.78,10705.57,64.21,2024-06-30,2024,6,"juin",30,"dimanche","Store North","Oran",800,33346.7,0,33346.7,11935.56,21411.14,0.0715080569355479
2,69,6,298,389,4,0,"Client 0298",22,"M","Annaba","Standard","Product 006","Food",15410.74,17923.88,-2513.14,-16.31,2023-03-10,2023,3,"mars",10,"vendredi","Store North","Oran",800,61642.96,0,61642.96,71695.52,-10052.56,1.21433846907119
2,548,33,215,1518,1,10,"Client 0215",50,"F","Blida","Economy","Product 033","Clothing",21835.99,9599.78,12236.21,56.04,2024-07-01,2024,7,"juillet",1,"lundi","Store North","Oran",800,21835.99,2183.599,19652.391,9599.78,10052.611,-0.48157820953157
2,151,16,243,1141,2,0,"Client 0243",60,"M","Oran","Standard","Product 016","Food",29430.2,7805.4,21624.8,73.48,2023-05-31,2023,5,"mai",31,"mercredi","Store North","Oran",800,58860.4,0,58860.4,15610.8,43249.6,1.10195633123417
2,376,2,258,983,4,0,"Client 0258",38,"F","Annaba","Standard","Product 002","Sports",9537.28,6046.58,3490.7,36.6,2024-01-11,2024,1,"janvier",11,"jeudi","Store North","Oran",800,38149.12,0,38149.12,24186.32,13962.8,0.265468376350498
2,282,6,288,574,1,5,"Client 0288",41,"F","Oran","Standard","Product 006","Food",15410.74,17923.88,-2513.14,-16.31,2023-10-09,2023,10,"octobre",9,"lundi","Store North","Oran",800,15410.74,770.537,14640.203,17923.88,-3283.677,-0.684010646812728
2,151,8,88,1434,1,0,"Client 0088",36,"F","Blida","Standard","Product 008","Clothing",1306.33,9455.26,-8148.93,-623.8,2023-05-31,2023,5,"mai",31,"mercredi","Store North","Oran",800,1306.33,0,1306.33,9455.26,-8148.93,-1.22253961056816
2,198,19,28,1782,1,0,"Client 0028",50,"F","Alger","Standard","Product 019","Clothing",15602.58,11886.55,3716.03,23.82,2023-07-17,2023,7,"juillet",17,"lundi","Store North","Oran",800,15602.58,0,15602.58,11886.55,3716.03,-0.645142128374607
2,29,49,65,1612,5,0,"Client 0065",65,"M","Oran","Standard","Product 049","Food",5361.36,10372.93,-5011.57,-93.48,2023-01-29,2023,1,"janvier",29,"dimanche","Store North","Oran",800,26806.8,0,26806.8,51864.65,-25057.85,-0.192625670006666
2,551,42,209,604,3,15,"Client 0209",53,"F","Constantine","Premium","Product 042","Sports",28621.68,13115.71,15505.97,54.18,2024-07-04,2024,7,"juillet",4,"jeudi","Store North","Oran",800,85865.04,12879.756,72985.284,39347.13,33638.154,1.67243267698051
2,695,44,247,1237,1,10,"Client 0247",32,"F","Blida","Premium","Product 044","Clothing",29953.88,9571.22,20382.66,68.05,2024-11-25,2024,11,"novembre",25,"lundi","Store North","Oran",800,29953.88,2995.388,26958.492,9571.22,17387.272,-0.186499127810712
2,31,45,211,1874,2,0,"Client 0211",30,"M","Annaba","Premium","Product 045","Sports",27863.09,14779.69,13083.4,46.96,2023-01-31,2023,1,"janvier",31,"mardi","Store North","Oran",800,55726.18,0,55726.18,29559.38,26166.8,0.975371336103233
2,31,22,62,1657,1,10,"Client 0062",53,"M","Blida","Economy","Product 022","Electronics",16154.13,13103.16,3050.97,18.89,2023-01-31,2023,1,"janvier",31,"mardi","Store North","Oran",800,16154.13,1615.413,14538.717,13103.16,1435.557,-0.688109467194149
2,284,43,137,1560,4,0,"Client 0137",22,"F","Annaba","Economy","Product 043","Food",10967.98,5084.44,5883.54,53.64,2023-10-11,2023,10,"octobre",11,"mercredi","Store North","Oran",800,43871.92,0,43871.92,20337.76,23534.16,0.496601037789495
2,552,8,41,1956,2,5,"Client 0041",27,"F","Oran","Economy","Product 008","Clothing",1306.33,9455.26,-8148.93,-623.8,2024-07-05,2024,7,"juillet",5,"vendredi","Store North","Oran",800,2612.66,130.633,2482.027,18910.52,-16428.493,-1.17505551595436
2,156,30,174,1139,2,0,"Client 0174",43,"M","Annaba","Standard","Product 030","Clothing",2144.57,17875.92,-15731.35,-733.54,2023-06-05,2023,6,"juin",5,"lundi","Store North","Oran",800,4289.14,0,4289.14,35751.84,-31462.7,-1.10206976820658
2,285,28,206,400,3,10,"Client 0206",25,"F","Alger","Economy","Product 028","Home",5460,7330.41,-1870.41,-34.26,2023-10-12,2023,10,"octobre",12,"jeudi","Store North","Oran",800,16380,1638,14742,21991.23,-7249.23,-0.67989926575162
2,157,13,270,1639,1,10,"Client 0270",54,"F","Oran","Standard","Product 013","Food",29459.03,13790.59,15668.44,53.19,2023-06-06,2023,6,"juin",6,"mardi","Store North","Oran",800,29459.03,2945.903,26513.127,13790.59,12722.537,-0.204486546165675
2,157,30,74,1991,2,0,"Client 0074",41,"F","Alger","Premium","Product 030","Clothing",2144.57,17875.92,-15731.35,-733.54,2023-06-06,2023,6,"juin",6,"mardi","Store North","Oran",800,4289.14,0,4289.14,35751.84,-31462.7,-1.10206976820658
2,700,32,210,467,2,0,"Client 0210",46,"F","Oran","Standard","Product 032","Clothing",16240.74,5230.82,11009.92,67.79,2024-11-30,2024,11,"novembre",30,"samedi","Store North","Oran",800,32481.48,0,32481.48,10461.64,22019.84,0.0365635190641827
2,555,50,285,1695,1,0,"Client 0285",49,"M","Blida","Economy","Product 050","Clothing",7941.13,3505.75,4435.38,55.85,2024-07-08,2024,7,"juillet",8,"lundi","Store North","Oran",800,7941.13,0,7941.13,3505.75,4435.38,-0.95457305886
2,37,3,105,1803,2,0,"Client 0105",21,"F","Constantine","Standard","Product 003","Home",26041.1,1069.1,24972,95.89,2023-02-06,2023,2,"février",6,"lundi","Store North","Oran",800,52082.2,0,52082.2,2138.2,49944,0.828198134937635
2,37,33,53,1446,1,0,"Client 0053",30,"F","Constantine","Standard","Product 033","Clothing",21835.99,9599.78,12236.21,56.04,2023-02-06,2023,2,"février",6,"lundi","Store North","Oran",800,21835.99,0,21835.99,9599.78,12236.21,-0.393386931069011
2,338,5,207,121,4,5,"Client 0207",29,"M","Blida","Economy","Product 005","Sports",23174.42,11332.25,11842.17,51.1,2023-12-04,2023,12,"décembre",4,"lundi","Store North","Oran",800,92697.68,4634.884,88062.796,45329,42733.796,2.28138379818663
2,288,1,144,891,4,0,"Client 0144",66,"F","Alger","Standard","Product 001","Home",15928.59,16879.08,-950.490000000002,-5.97,2023-10-15,2023,10,"octobre",15,"dimanche","Store North","Oran",800,63714.36,0,63714.36,67516.32,-3801.96000000001,1.29799825010578
2,427,24,206,4,3,0,"Client 0206",25,"F","Alger","Economy","Product 024","Food",13053.63,12242.76,810.869999999999,6.21,2024-03-02,2024,3,"mars",2,"samedi","Store North","Oran",800,39160.89,0,39160.89,36728.28,2432.61,0.306331781128602
2,557,29,97,463,4,15,"Client 0097",23,"F","Alger","Economy","Product 029","Clothing",18101.51,10541.5,7560.01,41.76,2024-07-10,2024,7,"juillet",10,"mercredi","Store North","Oran",800,72406.04,10860.906,61545.134,42166,19379.134,1.2103874689073
2,289,12,290,413,1,5,"Client 0290",75,"F","Oran","Standard","Product 012","Sports",4326.53,9151.69,-4825.16,-111.52,2023-10-16,2023,10,"octobre",16,"lundi","Store North","Oran",800,4326.53,216.3265,4110.2035,9151.69,-5041.4865,-1.10929666229227
2,162,41,297,910,2,5,"Client 0297",60,"M","Constantine","Standard","Product 041","Electronics",24895.41,9568.91,15326.5,61.56,2023-06-11,2023,6,"juin",11,"dimanche","Store North","Oran",800,49790.82,2489.541,47301.279,19137.82,28163.459,0.635106117942529
2,429,20,75,1915,2,5,"Client 0075",43,"M","Constantine","Standard","Product 020","Food",19996.1,1471.53,18524.57,92.64,2024-03-04,2024,3,"mars",4,"lundi","Store North","Oran",800,39992.2,1999.61,37992.59,2943.06,35049.53,0.259146436828752
2,430,12,287,1870,5,0,"Client 0287",28,"F","Oran","Standard","Product 012","Sports",4326.53,9151.69,-4825.16,-111.52,2024-03-05,2024,3,"mars",5,"mardi","Store North","Oran",800,21632.65,0,21632.65,45758.45,-24125.8,-0.401599434629681
2,76,41,46,1566,2,20,"Client 0046",42,"F","Blida","Standard","Product 041","Electronics",24895.41,9568.91,15326.5,61.56,2023-03-17,2023,3,"mars",17,"vendredi","Store North","Oran",800,49790.82,9958.164,39832.656,19137.82,20694.836,0.333463091578771
2,707,10,274,1225,4,0,"Client 0274",28,"M","Annaba","Standard","Product 010","Clothing",20530.09,1418.32,19111.77,93.09,2024-12-07,2024,12,"décembre",7,"samedi","Store North","Oran",800,82120.36,0,82120.36,5673.28,76447.08,2.04138046972663
2,432,50,84,1578,3,0,"Client 0084",18,"F","Oran","Economy","Product 050","Clothing",7941.13,3505.75,4435.38,55.85,2024-03-07,2024,3,"mars",7,"jeudi","Store North","Oran",800,23823.39,0,23823.39,10517.25,13306.14,-0.313119745190793
2,163,21,63,41,2,0,"Client 0063",48,"M","Blida","Economy","Product 021","Food",8744.66,16861.06,-8116.4,-92.82,2023-06-12,2023,6,"juin",12,"lundi","Store North","Oran",800,17489.32,0,17489.32,33722.12,-16232.8,-0.568940402358773
2,292,4,47,204,3,5,"Client 0047",45,"M","Alger","Standard","Product 004","Electronics",10834.96,7384.63,3450.33,31.84,2023-10-19,2023,10,"octobre",19,"jeudi","Store North","Oran",800,32504.88,1625.244,30879.636,22153.89,8725.746,-0.0281318165984459
2,41,7,260,1435,2,10,"Client 0260",23,"F","Constantine","Standard","Product 007","Clothing",13200.55,19785.8,-6585.25,-49.89,2023-02-10,2023,2,"février",10,"vendredi","Store North","Oran",800,26401.1,2640.11,23760.99,39571.6,-15810.61,-0.315639958735525
2,163,31,196,721,3,20,"Client 0196",49,"M","Oran","Economy","Product 031","Sports",22568.65,19455.89,3112.76,13.79,2023-06-12,2023,6,"juin",12,"lundi","Store North","Oran",800,67705.95,13541.19,54164.76,58367.67,-4202.90999999999,0.91230864647157
